201,1472,1
136,1162,3
1043,594,1
88,848,1
1084,1098,2
120,756,2
649,580,3
609,405,1
1146,1114,2
1353,196,3
1376,1122,2
679,82,2
30,798,2
413,1286,1
1373,1228,3
1034,678,1
84,362,3
1101,315,1
890,953,3
287,199,1
1042,965,2
313,1245,3
109,584,2
471,167,1
186,653,2
538,1000,1
310,554,1
489,719,2
401,495,1
792,1393,2
1392,1074,1
656,290,2
1197,428,2
1054,741,3
113,1218,1
1294,1357,3
401,588,3
1265,1242,2
146,293,3
987,606,2
154,1219,1
1306,659,2
300,1162,1
1490,222,2
1273,768,3
1224,1083,1
406,1479,3
132,1117,3
606,274,1
1174,1367,3
227,625,1
885,117,1
1318,452,3
888,358,1
317,1135,2
150,985,3
4,1004,1
265,863,3
644,387,1
709,331,3
49,955,3
651,1220,3
75,647,2
377,874,2
695,725,3
445,1273,1
248,190,3
643,686,1
32,1262,2
857,1445,1
1230,488,3
631,1422,1
1411,468,3
250,178,1
759,169,3
184,774,3
1165,118,1
764,824,1
525,915,2
1027,456,2
1218,1341,2
749,828,2
1170,1464,2
859,1478,1
1492,1111,2
870,379,2
573,278,1
482,666,1
699,1326,3
379,699,1
705,361,1
113,446,3
283,365,2
1099,1059,3
1328,653,2
889,1435,3
1198,241,3
84,222,1
157,1459,1
464,75,1
416,1437,2
397,880,2
425,737,3
589,1243,3
527,394,2
1319,1159,2
542,519,1
885,1378,2
306,991,1
349,734,2
900,1062,2
1039,89,2
260,1415,2
625,1287,1
68,277,3
77,382,1
1109,798,1
279,456,1
493,790,1
688,711,2
1066,1151,2
94,70,1
1136,757,1
689,1107,2
429,398,1
485,255,1
946,442,3
1169,1252,1
165,454,2
666,1485,3
656,317,2
174,923,1
1053,1395,2
690,754,1
1089,756,2
1185,420,1
1435,875,1
1391,890,1
57,604,3
1095,44,2
577,242,3
813,47,2
45,779,1
792,802,3
1257,924,1
100,787,2
1283,540,3
240,606,2
1219,563,3
1494,541,3
617,1251,2
1303,254,3
1289,396,1
823,1500,2
280,948,2
1019,784,1
546,292,1
1163,1090,1
199,469,3
1379,1206,3
1312,583,1
465,231,3
380,831,1
1413,1128,2
229,1180,3
440,131,3
1177,470,1
594,19,3
506,1022,1
739,762,3
1295,1305,3
1388,1017,2
836,544,2
995,975,1
1380,624,1
863,171,1
488,245,3
906,1497,1
305,1049,3
34,495,1
1141,413,3
661,160,2
276,825,2
1237,1052,2
894,1201,3
975,1476,1
1289,1364,3
271,915,1
760,300,2
416,1270,1
922,1131,2
700,158,3
913,534,3
833,1221,1
328,104,2
853,254,3
877,1111,1
65,1339,1
728,684,1
215,1081,1
356,413,2
1013,763,3
1043,824,3
353,949,1
1052,717,3
1248,955,3
252,783,3
1158,712,2
286,665,1
644,152,2
192,221,3
1149,15,2
952,364,1
310,1124,2
1487,1108,1
230,1254,3
85,424,3
977,1245,1
1427,1426,3
522,558,3
1160,71,2
1425,1477,1
1036,885,2
886,450,3
1198,572,2
1252,473,2
938,1400,1
1085,530,3
65,176,2
1095,1253,1
163,722,2
145,526,1
792,389,3
850,347,3
977,690,1
300,411,1
706,270,3
772,128,1
1045,133,3
1497,1238,1
576,1352,2
819,1370,3
272,809,1
493,322,3
533,729,1
511,974,1
1135,1256,1
4,43,1
450,400,1
1401,681,3
95,1132,3
517,388,3
1227,1045,3
592,298,1
1122,1397,3
474,278,2
294,1038,3
661,483,2
61,983,3
950,108,3
383,737,3
1056,830,3
1100,180,2
42,1223,2
335,342,2
1363,157,1
438,371,2
106,1306,2
1434,809,3
1338,970,1
869,1489,3
856,177,2
301,289,3
632,1370,1
1357,1500,2
1144,531,1
723,343,2
103,1279,2
419,1471,3
61,715,2
1047,1298,2
1308,586,2
129,1288,2
1297,807,2
1021,716,3
753,348,1
920,414,3
73,226,1
34,1277,1
1144,1246,2
350,526,1
1367,642,1
721,300,1
373,403,1
1160,502,1
528,497,2
1108,421,2
1458,1345,2
1139,299,1
199,223,3
1466,635,3
1179,1214,3
859,980,1
550,705,3
1069,340,3
564,395,2
499,1263,2
1235,830,1
1388,586,3
785,247,3
848,650,1
190,1456,1
1292,298,2
904,1030,1
375,817,1
460,34,3
723,1479,2
454,86,1
217,1398,2
373,1123,1
632,1387,2
973,506,3
1185,409,1
726,987,1
512,188,2
827,1223,1
986,831,1
1025,594,1
348,519,2
1300,439,1
1074,5,3
269,701,2
995,519,3
1487,1379,2
732,1197,1
464,1328,3
107,136,1
264,123,3
1363,1379,2
245,806,3
176,192,2
675,401,3
743,1107,2
916,416,1
755,1050,1
567,381,1
435,1131,3
38,6,2
766,1439,3
167,258,1
620,302,2
923,1137,2
858,131,3
383,317,1
238,61,3
8,248,3
641,749,1
863,1496,1
427,92,3
172,840,2
690,1045,2
745,770,2
206,38,3
1499,21,3
704,495,1
1034,1485,2
232,1090,2
109,118,3
1010,1271,3
627,565,3
1310,994,1
1005,988,3
107,1308,3
601,780,1
1423,1119,2
1418,1418,3
75,863,1
72,397,2
393,453,1
407,1405,2
1139,402,1
1138,786,1
361,963,3
521,1015,1
210,1053,2
450,148,1
551,188,3
585,1420,1
490,601,3
435,1032,1
1469,1482,1
780,586,1
450,1206,1
464,81,3
305,601,1
1171,89,3
672,1366,1
1405,468,2
879,998,3
1388,1197,1
1202,739,1
1334,720,1
1121,727,2
1202,1478,1
1297,1253,3
1461,750,2
727,1363,2
671,9,3
754,138,1
577,284,3
570,513,2
155,1148,1
464,1290,2
677,105,3
281,649,3
840,845,2
260,1054,3
1242,99,2
373,220,2
1276,266,2
1059,1497,3
804,195,2
333,305,1
391,1369,2
890,972,1
1315,999,3
28,1446,1
760,1223,2
885,1088,1
1174,968,2
842,520,2
149,1437,1
1378,757,3
953,107,2
1435,420,2
526,1096,2
1082,49,2
994,206,3
814,224,3
1308,369,1
1385,963,3
1373,376,2
1002,257,2
149,1483,3
1196,1157,1
21,162,2
38,253,3
475,549,3
701,380,2
1332,549,2
1306,609,1
1008,106,1
610,467,1
1049,1085,1
175,324,3
575,429,1
669,416,1
207,1407,2
1340,1268,2
494,504,3
1146,1389,3
376,1014,2
1026,349,2
1393,94,1
1364,208,1
201,343,2
174,420,1
897,934,2
1289,139,3
1212,303,2
1411,544,1
1432,670,3
1115,1426,3
268,652,2
435,365,1
213,1116,3
487,229,3
1320,929,3
559,810,1
913,461,1
1474,1400,3
33,271,3
567,406,1
1204,880,1
523,1500,1
1358,159,1
1201,12,2
1111,673,1
425,842,2
914,901,1
1327,1381,3
681,917,1
146,643,3
1345,747,3
849,842,2
437,1466,2
123,1279,2
670,192,1
820,65,3
366,1415,3
764,871,3
822,1132,2
146,259,3
529,727,1
185,449,1
1307,860,1
686,1100,2
1055,571,3
1132,1065,3
165,1018,1
364,1266,3
830,929,1
474,1367,3
152,565,2
1145,756,3
424,416,3
110,375,1
1004,1066,2
826,1261,2
325,699,1
794,185,3
721,916,3
727,729,2
1432,189,2
842,553,2
59,1227,1
933,506,1
1328,578,2
58,636,1
451,1342,3
596,621,3
1010,73,1
1031,1142,2
163,609,3
55,1077,3
116,225,1
701,660,1
471,233,2
864,1180,2
226,1313,2
1026,1203,1
1252,1128,2
1283,109,2
14,1116,1
228,411,1
344,435,3
156,478,1
1479,203,2
635,1351,3
797,480,1
314,1208,2
1073,1086,1
1080,13,3
580,268,2
1034,207,2
1359,1171,1
654,1259,3
959,1484,1
1082,785,2
1313,227,3
683,29,2
411,382,2
625,1480,1
1081,775,3
126,656,3
305,481,3
838,271,1
1496,747,3
732,558,2
1399,569,3
947,855,3
923,746,3
488,644,1
1485,1038,3
528,592,2
592,279,2
965,414,3
1474,1467,2
1056,306,3
479,142,2
1492,834,2
1391,478,1
487,382,1
1157,339,1
224,906,2
525,1131,1
599,265,2
730,1044,2
1249,328,2
873,637,2
251,1276,3
632,1311,2
1415,603,3
1289,18,3
850,1485,2
1406,790,1
822,73,1
966,864,1
182,1227,1
787,585,3
1057,666,2
294,1433,3
524,712,1
957,88,3
311,1086,3
411,1494,1
1273,1227,2
254,513,2
819,1136,2
754,387,1
405,758,2
163,434,1
845,1187,3
577,74,3
1207,1111,1
651,578,1
1334,492,2
376,1174,2
1391,1210,2
1158,920,2
633,1171,2
486,1199,2
1317,1390,2
317,561,3
138,1015,2
702,1145,1
868,189,3
1248,1462,3
197,157,3
163,1478,3
90,1469,1
1461,1075,2
1068,1083,2
116,1274,3
318,740,1
676,786,3
1287,865,3
1435,341,3
803,424,3
1202,536,2
813,496,3
1379,1191,1
1500,1194,2
300,1482,3
440,1263,3
1264,1372,3
1384,902,3
285,741,2
912,958,1
8,734,2
597,762,2
673,281,1
1096,1398,3
808,1029,2
252,684,3
352,1038,1
346,313,3
1058,853,3
209,1096,2
104,1404,3
461,1408,3
282,927,2
113,516,1
222,1341,1
1302,1248,1
1128,1197,2
1135,99,1
1087,342,2
318,1477,3
1386,816,3
1066,568,3
329,1468,3
480,1103,2
748,852,3
1355,1416,3
1,1030,1
956,1221,1
1468,1493,2
563,270,3
260,1170,3
451,966,3
178,1363,3
293,1175,2
4,795,3
691,1432,1
817,181,2
937,839,3
884,1263,2
1058,1013,3
433,505,1
1364,207,3
148,465,1
465,950,3
531,1048,3
377,89,3
393,28,1
929,57,2
941,434,3
564,939,2
718,1360,2
846,154,1
615,1248,3
899,1326,1
1103,1154,1
92,1410,2
680,865,2
1316,379,3
1152,511,2
1323,1371,1
416,1136,2
1056,1127,1
396,684,2
1114,101,1
1147,1355,3
171,61,1
840,559,3
1471,402,1
259,1365,3
1429,85,3
223,641,1
1230,20,1
64,1226,2
43,664,3
375,641,1
711,750,1
546,533,3
875,324,3
996,861,3
1231,642,3
136,913,1
168,803,3
790,869,1
89,1273,1
335,421,2
1426,657,2
127,1348,1
205,879,1
229,242,1
125,678,2
526,800,2
129,833,1
1062,273,3
809,1294,3
1334,169,2
1378,796,1
883,651,3
1060,965,1
587,157,3
627,193,1
1374,1218,2
320,1497,2
283,744,1
1250,948,2
554,305,3
391,208,1
725,1116,1
885,1013,1
380,189,2
1200,1318,1
921,975,2
1454,1483,1
378,9,3
79,939,1
1087,398,1
577,796,2
1363,497,1
1164,1124,1
701,1065,3
1352,548,1
1484,784,2
1468,586,2
1335,239,1
131,255,3
831,698,3
338,744,2
1353,400,2
787,245,2
90,1016,2
328,1118,2
754,199,2
776,1035,1
1065,26,2
924,337,3
1052,1163,3
1090,263,2
33,202,1
808,116,3
530,599,3
75,955,3
227,600,1
1137,629,1
237,1364,2
94,468,2
908,1152,3
336,1325,3
603,1002,3
701,191,1
627,1349,1
596,258,3
452,90,1
263,1462,3
1159,851,3
379,913,3
464,1267,3
345,1153,1
502,1239,2
477,1335,2
150,1356,2
1091,1132,1
129,1370,3
634,715,3
1257,653,2
74,928,2
821,1451,2
122,10,2
1093,126,1
1190,62,1
36,591,3
1372,325,2
1438,285,2
45,499,3
335,1275,1
745,863,3
796,1266,1
795,588,1
490,354,3
110,7,2
556,1276,3
628,956,3
730,1330,3
27,66,1
780,1218,1
474,624,2
648,321,1
555,757,2
189,43,2
502,1415,2
1190,371,1
993,1127,1
683,1176,2
1007,1249,1
971,128,2
1347,1197,2
1441,860,2
968,811,2
27,292,1
1346,852,1
902,1273,2
1244,1432,1
368,1042,1
919,748,1
311,1081,3
1134,600,3
1266,1023,3
1390,745,2
383,150,2
143,977,1
1278,1395,3
791,1022,2
1205,1434,2
1132,616,1
1048,962,2
1340,441,2
1145,1377,1
1175,673,2
196,672,1
1324,1220,3
267,919,2
409,1121,2
347,1276,3
934,154,3
500,794,3
672,1457,3
1035,101,1
1247,1357,1
866,508,3
800,1178,3
234,763,3
946,1440,2
1163,236,3
1382,670,2
675,887,1
1295,683,1
1141,998,1
1417,943,3
1319,439,2
283,630,1
1444,96,2
1428,337,2
259,1307,2
1284,1027,3
631,330,2
1207,1393,2
489,1321,3
931,1407,3
1204,964,3
1295,300,1
1138,1466,2
597,274,1
874,887,2
